PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20120102;3;12;19409;ReprEvadiu;0;5;29;0;16;0;0;0.180431758;0.819568242;0;0;3502;15907;0;5;0;53;10265;0;0;2;129
20120102;2;22;23637;Sucesso;1;23;0;0;257;0;0.174895291;0.316833778;0.508270931;0;4134;7489;12014;0;10;0;53;9167;0;0;7;198
20120102;6;16;14619;ReprEvadiu;0;7;300;0;308;0;0.259593679;0.293248512;0.447157808;0;3795;4287;6537;0;6;0;53;8511;0;0;4;141
20120102;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20120102;16;20;42878;Sucesso;4;30;2229;78;6994;0;0.239749988;0.373384953;0.386865059;0;10280;16010;16588;0;12;0;88;12593;0;0;86;256
20120102;6;11;14608;ReprEvadiu;1;4;0;0;29;0;0.118975904;0.398411829;0.482612267;0;1738;5820;7050;0;7;0;41;7495;0;0;5;90
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;5;18;15336;ReprEvadiu;0;8;0;0;1036;0;0.32909494;0.500521648;0.170383412;0;5047;7676;2613;0;10;0;46;5757;0;0;4;163
20120102;0;15;16381;ReprEvadiu;4;36;0;2;621;0;0.117270008;0.78401807;0.098711922;0;1921;12843;1617;0;6;0;45;4837;0;0;10;177
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;8;20;29659;ReprEvadiu;0;10;0;17;1757;0;0.081155804;0.193229711;0.725614485;0;2407;5731;21521;0;25;0;75;10340;0;0;23;226
20120101;7;28;30276;Sucesso;3;23;0;0;31;0.054234377;0.081318536;0.389351301;0.475095785;1642;2462;11788;14384;0;23;0;39;8040;0;0;9;200
20120101;44;30;79556;Sucesso;10;54;995;5;658;0.019168887;0.209487656;0.162891548;0.608451908;1525;16666;12959;48406;0;18;0;145;25296;0;0;24;614
20120101;0;18;23294;Sucesso;1;18;0;37;3473;0;0.206448012;0;0.793551988;0;4809;0;18485;0;16;0;63;6290;0;0;42;202
20120101;0;17;20228;ReprEvadiu;2;9;0;0;0;0.136592842;0;0.258305319;0.605101839;2763;0;5225;12240;0;34;0;25;4644;0;0;20;126
20120101;1;11;4973;ReprEvadiu;1;7;0;0;0;0;0.532877539;0.406796702;0.060325759;0;2650;2023;300;0;1;0;11;767;0;0;1;44
20120101;2;10;20123;Sucesso;0;17;0;0;758;0;0;0.095959847;0.904040153;0;0;1931;18192;0;12;0;43;10373;0;0;4;157
20120102;15;17;36976;Sucesso;4;28;156;71;7130;0;0;0.105717222;0.894282778;0;0;3909;33067;0;17;0;71;13352;0;0;77;282
20120102;9;20;18557;Sucesso;1;11;59;0;0;0.250255968;0.033248909;0.087298594;0.62919653;4644;617;1620;11676;0;27;0;69;7784;0;0;5;186
20120102;65;31;77850;Sucesso;1;67;1720;0;1365;0.033885678;0.137199743;0.278548491;0.550366089;2638;10681;21685;42846;0;31;0;170;28351;0;0;5;671
20120102;0;1;315;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;315;0;0;0;3;196;0;0;0;4
20120102;0;8;3191;ReprEvadiu;0;0;0;0;0;0;0.094014416;0.380445002;0.525540583;0;300;1214;1677;0;0;0;8;1119;0;0;0;18
20120102;26;31;57304;Sucesso;15;58;586;86;4724;0.208379869;0.181837219;0.26417004;0.345612872;11941;10420;15138;19805;0;22;0;126;19489;0;0;109;594
20120102;43;38;100936;Sucesso;0;60;4085;15;5103;0.008787747;0.191190457;0.130825474;0.669196322;887;19298;13205;67546;0;75;0;171;31175;0;0;23;758
20120102;10;17;34670;ReprEvadiu;2;14;386;11;2146;0.108162677;0;0.36305163;0.528785694;3750;0;12587;18333;0;40;0;80;10494;0;0;18;268
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;0;6;6587;ReprEvadiu;1;9;0;0;0;0;0;0.197206619;0.802793381;0;0;1299;5288;0;7;0;16;2252;0;0;1;76
20120102;1;12;6499;Sucesso;0;1;0;0;0;0;0.142945068;0.639482997;0.217571934;0;929;4156;1414;0;15;0;1;23;0;0;4;48
20120102;10;15;19175;Sucesso;2;20;1841;0;876;0;0.093559322;0.406518905;0.499921773;0;1794;7795;9586;0;12;0;60;6179;0;0;6;190
20120102;27;33;85574;ReprEvadiu;2;145;238;17;7358;0.053883189;0.191506766;0.15616893;0.598441115;4611;16388;13364;51211;0;32;0;152;25654;0;0;23;821
20120102;13;21;40298;ReprEvadiu;2;14;127;124;15789;0;0.008238622;0.00774232;0.984019058;0;332;312;39654;0;31;0;53;11535;0;0;136;220
20120102;0;10;9329;ReprEvadiu;0;3;0;41;5089;0;0;0;1;0;0;0;9329;0;10;0;6;662;0;0;45;40
20120102;5;20;34340;ReprEvadiu;2;33;0;7;3847;0;0.026820035;0.222714036;0.750465929;0;921;7648;25771;0;13;0;36;6391;0;0;13;310
20120102;4;13;19584;Sucesso;1;6;0;28;4144;0;0.081852533;0.118566176;0.799581291;0;1603;2322;15659;0;15;0;41;4611;0;0;33;139
20120102;2;14;20746;ReprEvadiu;1;18;53;0;990;0.36705871;0;0.061554035;0.571387255;7615;0;1277;11854;0;12;0;29;5850;0;0;1;147
20120102;2;16;32161;ReprEvadiu;0;12;573;13;3686;0.009328068;0;0.020739405;0.969932527;300;0;667;31194;0;19;0;48;12346;0;0;15;162
20120102;16;18;29970;Sucesso;0;5;0;0;145;0;0.192092092;0.405939273;0.401968635;0;5757;12166;12047;0;22;0;71;12501;0;0;6;184
20120102;7;22;19500;Sucesso;1;23;1112;4;1065;0;0.257384615;0.333846154;0.408769231;0;5019;6510;7971;0;18;0;19;3872;0;0;13;126
20120102;1;9;5517;ReprEvadiu;1;10;0;0;623;0;0.216059453;0.441544318;0.34239623;0;1192;2436;1889;0;4;0;26;1189;0;0;1;69
20120102;6;21;22511;ReprEvadiu;0;13;0;28;1785;0.047176936;0.188530052;0.197547865;0.566745147;1062;4244;4447;12758;0;18;0;40;5500;0;0;32;218
20120102;14;22;27773;Sucesso;10;35;140;1;778;0;0;0.045835884;0.954164116;0;0;1273;26500;0;30;0;112;14038;0;0;16;301
20120102;5;19;18905;ReprEvadiu;0;2;0;16;3284;0;0.052948955;0.344088865;0.602962179;0;1001;6505;11399;0;9;0;26;5375;0;0;20;105
20120102;1;18;25843;ReprEvadiu;0;9;0;24;2405;0;0.082807724;0.201988933;0.715203343;0;2140;5220;18483;0;13;0;95;12602;0;0;28;203
20120102;6;15;32705;ReprEvadiu;2;41;650;0;903;0;0.141048769;0.606268155;0.252683076;0;4613;19828;8264;0;21;0;53;9209;0;0;4;250
20120102;10;22;32222;Sucesso;4;33;644;0;0;0;0.313915958;0.61411458;0.071969462;0;10115;19788;2319;0;18;0;97;12965;0;0;10;269
20120102;7;22;40143;Sucesso;4;62;0;41;9020;0;0.047056772;0.196921007;0.756022221;0;1889;7905;30349;0;18;0;49;7459;0;0;54;328
20120102;0;7;14384;Sucesso;0;2;0;68;6929;0.025444939;0;0;0.974555061;366;0;0;14018;0;13;0;9;1685;0;0;72;48
20120102;3;21;44210;Sucesso;1;51;0;121;18769;0.012169192;0.050282741;0.086247455;0.851300611;538;2223;3813;37636;0;18;0;15;2063;0;0;122;303
20120102;0;9;13887;ReprEvadiu;0;5;0;10;5969;0;0.11860013;0.172535465;0.708864406;0;1647;2396;9844;0;16;0;11;285;0;0;15;59
20120102;11;34;42991;Sucesso;0;34;745;120;15926;0;0.098229862;0.175804238;0.7259659;0;4223;7558;31210;0;36;0;30;3985;0;0;132;271
20120101;10;26;47048;ReprEvadiu;0;30;144;0;5159;0;0.403736609;0.213207788;0.383055603;0;18995;10031;18022;0;27;0;233;22683;0;0;4;594
20120101;21;12;22904;ReprEvadiu;0;12;65;22;3521;0;0.036238212;0.344786937;0.618974852;0;830;7897;14177;0;14;0;61;11848;0;0;26;223
20120101;28;26;50455;Sucesso;2;37;819;0;313;0;0;0.18674066;0.81325934;0;0;9422;41033;0;20;0;183;24997;0;0;8;463
20120102;11;14;25391;Sucesso;0;6;223;0;0;0;0.01181521;0.240045685;0.748139104;0;300;6095;18996;0;10;0;37;7326;0;0;2;118
20120102;4;18;18923;Sucesso;0;7;348;12;1015;0;0.158325847;0.173069809;0.668604344;0;2996;3275;12652;0;7;0;64;8818;0;0;16;159
20120102;8;26;35046;Sucesso;9;44;460;7;338;0.05210295;0.102636535;0.082177709;0.763082805;1826;3597;2880;26743;0;9;0;45;9085;0;0;22;233
20120102;0;15;18086;Sucesso;1;7;0;8;1234;0.150226695;0.016587416;0.127667809;0.70551808;2717;300;2309;12760;0;17;0;32;7370;0;0;25;166
20120102;3;14;22013;Sucesso;0;0;0;0;15;0.029073729;0.035797029;0.039294962;0.89583428;640;788;865;19720;0;5;0;42;10539;0;0;4;106
20120102;0;10;19229;ReprEvadiu;1;8;0;25;1982;0;0;0.735607676;0.264392324;0;0;14145;5084;0;1;0;33;6323;0;0;26;101
20120102;13;22;25617;Sucesso;0;8;318;0;486;0;0.621267127;0.076394582;0.302338291;0;15915;1957;7745;0;2;0;78;14007;0;0;4;197
20120102;6;17;19992;Sucesso;2;14;0;0;300;0.048169268;0;0.215286114;0.736544618;963;0;4304;14725;0;13;0;62;10022;0;0;6;150
20120102;0;10;22600;ReprEvadiu;1;23;0;8;1903;0;0.016769912;0.08800885;0.895221239;0;379;1989;20232;0;3;0;33;7862;0;0;11;159
20120102;0;13;25162;ReprEvadiu;0;5;0;7;2729;0;0.052897226;0.518043081;0.429059693;0;1331;13035;10796;0;5;0;54;10314;0;0;9;188
20120102;3;13;7131;ReprEvadiu;1;5;0;0;0;0;0;0.051745898;0.948254102;0;0;369;6762;0;19;0;16;2505;0;0;5;78
20120102;3;8;5685;Sucesso;0;0;0;0;718;0.134036939;0;0.185400176;0.680562885;762;0;1054;3869;0;5;0;5;1262;0;0;4;46
20120101;5;16;32667;Sucesso;0;17;7;1;725;0;0.089141948;0.149906634;0.760951419;0;2912;4897;24858;0;15;0;70;16653;0;0;5;208
20120101;4;30;34382;Sucesso;2;21;0;3;1364;0;0.134750742;0.10575301;0.759496248;0;4633;3636;26113;0;22;0;92;12303;0;0;19;272
20120101;0;3;1933;ReprEvadiu;0;0;0;0;0;0;0.155199172;0.392136575;0.452664252;0;300;758;875;0;2;0;0;0;0;0;0;10
20120101;14;21;45880;Sucesso;7;31;655;12;2208;0.01353531;0.066216216;0.46211857;0.458129904;621;3038;21202;21019;0;13;0;49;12884;0;0;25;268
20120102;1;11;13376;ReprEvadiu;1;29;0;2;1173;0;0.461124402;0.048071172;0.490804426;0;6168;643;6565;0;6;0;25;1941;0;0;3;168
20120102;3;12;16399;ReprEvadiu;0;5;0;0;0;0.038660894;0.125800354;0.018293798;0.817244954;634;2063;300;13402;0;15;0;31;5060;0;0;6;98
20120102;1;6;4615;ReprEvadiu;0;0;0;0;0;0.100108342;0.180931744;0.248537378;0.470422535;462;835;1147;2171;0;0;0;10;1683;0;0;0;24
20120102;19;22;27776;Sucesso;4;10;1372;0;0;0.012168779;0.013932892;0.260080645;0.713817684;338;387;7224;19827;0;24;0;67;7026;0;0;14;276
20120102;9;21;42143;Sucesso;1;12;0;0;0;0.007284721;0.014735543;0.349619154;0.628360582;307;621;14734;26481;0;15;0;83;24072;0;0;5;207
20120102;5;18;16025;ReprEvadiu;0;8;300;6;508;0;0.204368175;0.414352574;0.381279251;0;3275;6640;6110;0;8;0;21;3140;0;0;6;117
20120102;0;1;672;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;672;0;0;0;8;164;0;0;0;16
20120102;25;29;44026;Sucesso;7;43;1143;0;300;0;0.283264435;0.183482488;0.533253078;0;12471;8078;23477;0;35;0;78;10251;0;0;11;471
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;24;27;44910;Sucesso;10;41;3887;0;0;0.006680027;0.130861723;0.378935649;0.483522601;300;5877;17018;21715;0;37;0;77;16169;0;0;14;274
20120102;1;10;13780;Sucesso;0;4;101;0;0;0;0.113497823;0.826487663;0.060014514;0;1564;11389;827;0;8;0;37;8829;0;0;4;88
20120102;9;18;24580;Sucesso;0;1;369;42;6869;0;0.069446705;0.134947111;0.795606184;0;1707;3317;19556;0;20;0;13;3878;0;0;48;117
20120102;13;24;41916;Sucesso;12;59;183;0;197;0.019491364;0;0.081615612;0.898893024;817;0;3421;37678;0;20;0;101;19067;0;0;19;372
20120102;6;14;14576;ReprEvadiu;1;6;22;0;0;0.03183315;0.084934138;0.486896268;0.396336443;464;1238;7097;5777;0;17;0;27;4846;0;0;9;100
20120102;11;23;49721;ReprEvadiu;5;33;0;0;479;0.109008266;0.053156614;0.172301442;0.665533678;5420;2643;8567;33091;0;29;0;136;24438;0;0;9;407
20120102;14;24;64541;Sucesso;6;67;2523;22;7058;0.009637285;0;0.035884167;0.954478549;622;0;2316;61603;0;30;0;110;20089;0;0;32;541
20120102;1;11;7049;Sucesso;0;0;0;0;0;0;0.168534544;0.201163286;0.630302171;0;1188;1418;4443;0;21;0;3;345;0;0;4;63
20120102;9;6;9084;ReprEvadiu;0;0;0;0;0;0;0;0.126596213;0.873403787;0;0;1150;7934;0;6;0;17;1788;0;0;2;47
20120102;8;21;26577;Sucesso;0;27;2753;0;3152;0;0.730368364;0.132783986;0.13684765;0;19411;3529;3637;0;14;0;74;6898;0;0;4;286
20120102;3;12;9693;Sucesso;0;5;0;0;0;0;0;0.36665635;0.63334365;0;0;3554;6139;0;18;0;6;1244;0;0;8;56
20120102;1;6;8249;ReprEvadiu;0;3;0;0;0;0;0;0.272639108;0.727360892;0;0;2249;6000;0;3;0;13;1900;0;0;2;48
20120102;0;13;12719;Sucesso;0;3;0;0;0;0;0;0.417800142;0.582199858;0;0;5314;7405;0;7;0;11;3287;0;0;4;57
20120102;1;19;26065;Sucesso;1;7;0;0;66;0;0.142988682;0.405601381;0.451409937;0;3727;10572;11766;0;15;0;66;9034;0;0;5;163
20120102;9;19;27895;Sucesso;1;16;0;0;344;0;0.283670909;0.582039792;0.134289299;0;7913;16236;3746;0;17;0;110;10886;0;0;5;259
20120102;26;29;31113;Sucesso;2;32;1280;0;713;0.012342108;0.091280172;0.222029377;0.674348343;384;2840;6908;20981;0;36;0;64;6471;0;0;6;390
20120102;2;9;12195;ReprEvadiu;0;4;0;0;10;0;0.086674867;0.488806888;0.424518245;0;1057;5961;5177;0;8;0;37;6644;0;0;2;79
20120102;0;7;2320;ReprEvadiu;0;2;0;0;0;0;0;0.493534483;0.506465517;0;0;1145;1175;0;5;0;0;0;0;0;0;22
20120102;0;2;300;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;300;0;0;0;0;0;0;0;0;2
20120102;3;19;38200;ReprEvadiu;4;44;9;119;8811;0;0.238272251;0.219973822;0.541753927;0;9102;8403;20695;0;12;0;76;6627;0;0;124;306
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;0;1;47;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;47;0;0;0;1;0;0;0;0;2
20120102;3;16;29254;ReprEvadiu;1;15;0;0;2533;0.455800916;0.045566418;0;0.498632666;13334;1333;0;14587;0;14;0;74;13299;0;0;1;219
20120102;4;22;18470;Sucesso;0;12;306;0;135;0.10730915;0;0.160314023;0.732376827;1982;0;2961;13527;0;23;0;45;6400;0;0;4;139
20120102;14;30;38278;ReprEvadiu;3;58;2502;11;2795;0;0.447463295;0.370682899;0.181853806;0;17128;14189;6961;0;22;0;169;8545;0;0;18;504
20120102;30;23;41147;ReprEvadiu;0;25;354;0;2046;0.289061171;0.008263057;0.082752084;0.619923688;11894;340;3405;25508;0;39;0;72;14590;0;0;4;318
20120102;0;5;1548;ReprEvadiu;0;1;0;0;0;0;0.224806202;0.387596899;0.387596899;0;348;600;600;0;0;0;2;321;0;0;0;8
20120102;15;26;34765;Sucesso;0;16;497;5;1781;0;0.044297426;0.279476485;0.676226089;0;1540;9716;23509;0;51;0;150;11221;0;0;9;419
20120102;21;23;68807;Sucesso;4;77;1260;2;1565;0.021058904;0.157309576;0.400075574;0.421555946;1449;10824;27528;29006;0;22;0;144;31086;0;0;28;709
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;8;18;33035;Sucesso;3;46;2547;1;2550;0;0.009989405;0.137581353;0.852429242;0;330;4545;28160;0;13;0;83;8703;0;0;12;476
20120102;7;28;45281;Sucesso;9;67;723;0;1120;0.018418321;0.032441863;0.257635653;0.691504163;834;1469;11666;31312;0;31;0;63;11860;0;0;13;381
20120102;24;33;75683;Sucesso;18;126;4404;0;58;0.033693168;0.173116816;0.342481138;0.450708878;2550;13102;25920;34111;0;22;0;125;22806;0;0;24;640
20120102;5;19;13806;ReprEvadiu;1;14;0;0;76;0;0.153846154;0.271910763;0.574243083;0;2124;3754;7928;0;9;0;29;4169;0;0;3;130
20120102;1;11;7717;ReprEvadiu;0;5;0;0;0;0;0.041985227;0.421148115;0.536866658;0;324;3250;4143;0;13;0;48;2801;0;0;0;110
20120102;0;6;7075;ReprEvadiu;0;2;0;0;0;0;0;0.563533569;0.436466431;0;0;3987;3088;0;7;0;23;3953;0;0;2;51
20120102;9;15;15237;ReprEvadiu;0;0;37;0;2579;0;0.056966594;0.242173656;0.700859749;0;868;3690;10679;0;16;0;18;4400;0;0;4;92
20120102;11;25;30451;Sucesso;1;19;0;0;11;0.02121441;0.062395324;0.302059046;0.614331221;646;1900;9198;18707;0;14;0;47;11867;0;0;7;183
20120102;1;9;11425;ReprEvadiu;0;1;0;0;7;0;0.054617068;0.056805252;0.888577681;0;624;649;10152;0;11;0;15;4406;0;0;4;80
20120102;11;8;16364;ReprEvadiu;1;5;54;2;432;0;0;0.043204595;0.956795405;0;0;707;15657;0;3;0;36;7532;0;0;3;104
20120102;6;13;13688;ReprEvadiu;0;6;58;0;978;0;0.043834015;0.205873758;0.750292227;0;600;2818;10270;0;5;0;18;3594;0;0;0;88
20120102;6;13;13688;ReprEvadiu;0;6;58;0;978;0;0.043834015;0.205873758;0.750292227;0;600;2818;10270;0;5;0;18;3594;0;0;0;88
20120102;16;26;30130;ReprEvadiu;5;48;694;0;85;0;0.167972121;0.378360438;0.453667441;0;5061;11400;13669;0;16;0;99;12587;0;0;11;317
20120102;7;13;26939;ReprEvadiu;6;66;1181;0;0;0;0.226214782;0.470433201;0.303352018;0;6094;12673;8172;0;7;0;47;6610;0;0;8;280
20120102;2;10;31658;Sucesso;1;19;0;19;7716;0.009476278;0.012824563;0.040779582;0.936919578;300;406;1291;29661;0;15;0;60;11139;0;0;24;184
20120102;53;39;107829;Sucesso;5;73;753;32;11564;0.004405123;0.22706322;0.36994686;0.398584796;475;24484;39891;42979;0;27;0;242;35201;0;0;41;929
20120102;0;5;4255;ReprEvadiu;0;5;0;0;0;0;0;0.767097532;0.232902468;0;0;3264;991;0;7;0;40;1910;0;0;4;72
20120102;0;3;2745;ReprEvadiu;1;7;0;0;0;0;0.577413479;0.422586521;0;0;1585;1160;0;0;4;0;9;460;0;0;1;51
20120102;1;10;9726;ReprEvadiu;0;3;0;5;1397;0;0;0.294571252;0.705428748;0;0;2865;6861;0;15;0;18;2266;0;0;15;58
20120102;0;3;1159;ReprEvadiu;0;2;0;0;323;0.064710958;0;0.641069888;0.294219154;75;0;743;341;0;0;0;7;121;0;0;0;17
20120102;5;10;5069;ReprEvadiu;0;1;4;0;0;0;0;0.70941014;0.29058986;0;0;3596;1473;0;9;0;11;1625;0;0;2;38
20120102;7;20;23170;Sucesso;0;2;0;0;173;0.418860596;0.179283556;0.196763056;0.205092792;9705;4154;4559;4752;0;21;0;83;11577;0;0;10;186
20120102;5;19;47216;Sucesso;5;25;949;36;5957;0.02149695;0;0.145416808;0.833086242;1015;0;6866;39335;0;12;0;82;21592;0;0;45;272
20120102;1;8;2871;ReprEvadiu;0;2;0;0;0;0;0.774642982;0.225357018;0;0;2224;647;0;0;9;0;0;0;0;0;2;26
20120102;7;16;13307;Sucesso;0;10;622;0;308;0;0;0.1472909;0.8527091;0;0;1960;11347;0;21;0;36;4790;0;0;4;112
20120102;1;12;16851;ReprEvadiu;1;9;0;4;2194;0;0.069847487;0.350008902;0.580143612;0;1177;5898;9776;0;18;0;12;3507;0;0;9;95
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;32;22;48104;Sucesso;2;46;2418;72;7584;0;0.113836687;0.09128139;0.794881923;0;5476;4391;38237;0;34;0;63;8916;0;0;78;376
20120102;6;18;24473;Sucesso;0;13;18;12;2849;0.044375434;0.084256119;0.471294896;0.40007355;1086;2062;11534;9791;0;27;0;38;6967;0;0;18;180
20120102;3;13;10868;Sucesso;2;12;0;0;0;0;0.160563121;0.353606919;0.48582996;0;1745;3843;5280;0;18;0;20;2780;0;0;8;96
20120102;27;23;29926;Sucesso;0;20;1282;12;1506;0.020049455;0.109002205;0.328777652;0.542170688;600;3262;9839;16225;0;25;0;82;9163;0;0;16;251
20120102;17;27;54210;Sucesso;0;68;556;6;3874;0;0.26779192;0.450525733;0.281682346;0;14517;24423;15270;0;49;0;150;8352;0;0;12;712
20120102;17;13;23337;ReprEvadiu;2;18;0;12;1574;0;0.14873377;0.082401337;0.768864893;0;3471;1923;17943;0;9;0;64;8585;0;0;18;199
20120102;4;22;25306;ReprEvadiu;0;9;0;0;0;0.012921837;0.246897969;0.405437446;0.334742749;327;6248;10260;8471;0;22;0;59;8979;0;0;0;174
20120102;3;7;13060;ReprEvadiu;1;4;0;0;9;0.061255743;0.060949464;0.05949464;0.818300153;800;796;777;10687;0;16;0;57;4821;0;0;1;124
20120102;0;7;8152;ReprEvadiu;1;13;0;0;619;0;0.038886163;0.442100098;0.519013739;0;317;3604;4231;0;14;0;17;1759;0;0;3;101
20120102;12;32;55915;Sucesso;7;58;1156;53;10677;0;0.04311902;0.314405795;0.642475186;0;2411;17580;35924;0;21;0;26;3777;0;0;66;327
20120102;0;7;8790;ReprEvadiu;0;7;0;0;0;0.048350398;0.043458476;0;0.908191126;425;382;0;7983;0;13;0;13;1447;0;0;2;71
20120102;3;20;27019;ReprEvadiu;2;14;0;0;309;0.080757985;0.284022355;0.168474037;0.466745623;2182;7674;4552;12611;0;12;0;48;11846;0;0;6;159
20120102;0;8;8182;ReprEvadiu;0;6;0;8;496;0.041432413;0;0.416890736;0.541676852;339;0;3411;4432;0;2;0;9;1004;0;0;8;61
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;6;24;61590;Sucesso;1;46;0;0;891;0.366260757;0.053937327;0.078665368;0.501136548;22558;3322;4845;30865;0;48;0;190;31588;0;0;6;477
20120102;0;4;11631;ReprEvadiu;1;6;0;0;0;0;0;0.191471069;0.808528931;0;0;2227;9404;0;4;0;18;5080;0;0;1;58
20120102;4;21;18254;ReprEvadiu;2;4;0;0;0;0.02114605;0.484606114;0.244603922;0.249643914;386;8846;4465;4557;0;30;0;28;4126;0;0;8;151
20120102;0;8;3307;ReprEvadiu;0;3;0;0;0;0;0.279407318;0.339885092;0.38070759;0;924;1124;1259;0;5;0;4;518;0;0;0;29
20120101;0;5;4877;ReprEvadiu;0;4;0;0;358;0;0.069509945;0.287881895;0.642608161;0;339;1404;3134;0;2;0;16;2908;0;0;0;71
20120101;1;3;4228;ReprEvadiu;2;6;0;0;160;0;0.309366131;0.165326395;0.525307474;0;1308;699;2221;0;0;0;4;1141;0;0;2;29
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;0;8;14950;ReprEvadiu;1;5;0;0;0;0;0.342541806;0.02006689;0.637391304;0;5121;300;9529;0;6;0;34;4107;0;0;5;120
20120101;0;10;16072;ReprEvadiu;1;25;0;9;1444;0.130350921;0.118653559;0;0.75099552;2095;1907;0;12070;0;6;0;52;6860;0;0;14;181
20120101;0;10;7643;ReprEvadiu;0;2;0;0;0;0;0.201099045;0.480570457;0.318330498;0;1537;3673;2433;0;3;0;20;2686;0;0;0;45
20120101;0;4;1890;ReprEvadiu;1;5;0;0;0;0;0;0.556084656;0.443915344;0;0;1051;839;0;5;0;6;596;0;0;1;52
20120101;0;4;4791;ReprEvadiu;1;5;0;0;0;0;0;0;1;0;0;0;4791;0;1;0;13;1632;0;0;1;41
20120101;16;17;27989;ReprEvadiu;2;14;89;36;2752;0;0.042016506;0.250562721;0.707420772;0;1176;7013;19800;0;14;0;69;13878;0;0;46;202
20120101;4;14;14609;ReprEvadiu;1;7;0;5;947;0;0;0;1;0;0;0;14609;0;8;0;24;5445;0;0;10;95
20120101;8;25;23912;Sucesso;0;24;675;0;585;0;0.093342255;0.342631315;0.56402643;0;2232;8193;13487;0;22;0;113;10192;0;0;10;258
20120101;12;21;45504;ReprEvadiu;0;21;8;58;8050;0;0.042589662;0.364583333;0.592827004;0;1938;16590;26976;0;22;0;104;14685;0;0;68;469
20120101;8;25;35391;ReprEvadiu;1;19;392;0;800;0.070611172;0.188550761;0.49586053;0.244977537;2499;6673;17549;8670;0;10;0;130;19666;0;0;5;273
20120101;21;36;45423;Sucesso;3;27;481;35;4789;0.006934813;0.039693547;0.136362636;0.817009004;315;1803;6194;37111;0;15;0;68;8642;0;0;42;396
20120101;5;15;10643;ReprEvadiu;1;7;0;0;15;0;0.330264023;0.280559992;0.389175984;0;3515;2986;4142;0;14;0;9;2268;0;0;5;80
20120101;8;21;52063;Sucesso;8;43;355;25;3525;0.137333615;0.047807464;0.246144095;0.568714826;7150;2489;12815;29609;0;9;0;49;15366;0;0;37;298
20120101;0;3;1897;ReprEvadiu;0;3;0;0;0;0;0;1;0;0;0;1897;0;0;1;0;8;963;0;0;0;25
20120101;10;11;18964;ReprEvadiu;0;5;0;0;28;0;0;0.099082472;0.900917528;0;0;1879;17085;0;7;0;50;12631;0;0;2;109
20120101;10;22;31415;ReprEvadiu;1;16;309;3;2284;0;0.096005093;0.300334235;0.603660672;0;3016;9435;18964;0;23;0;72;12425;0;0;8;290
20120101;3;16;23892;ReprEvadiu;1;13;0;80;9176;0;0.08839779;0.163318266;0.748283944;0;2112;3902;17878;0;5;0;77;5788;0;0;85;208
20120101;5;11;6650;ReprEvadiu;0;0;0;0;754;0.052030075;0.17593985;0.19443609;0.577593985;346;1170;1293;3841;0;5;0;21;2344;0;0;4;45
