PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20130101;4;9;11530;Sucesso;2;11;1795;0;0;0;0.026019081;0.227753686;0.746227233;0;300;2626;8604;0;0;0;16;2685;0;0;2;46
20130101;4;6;7669;ReprEvadiu;3;18;2271;0;0;0.079019429;0.190376842;0.178771678;0.551832051;606;1460;1371;4232;0;0;0;7;1731;0;0;3;44
20130101;9;8;11271;Sucesso;3;17;529;0;0;0;0.117292166;0.026616982;0.856090853;0;1322;300;9649;0;0;0;40;3616;1;791;8;114
20130101;5;8;7839;Sucesso;3;21;1326;0;10;0;0.046944763;0;0.953055237;0;368;0;7471;0;0;0;24;1368;0;0;3;87
20130101;6;6;9804;Sucesso;4;15;1631;0;0;0;0.263667891;0.259281926;0.477050184;0;2585;2542;4677;0;0;0;8;4526;0;300;4;54
20130101;13;7;15024;Sucesso;7;44;3345;0;112;0;0.134717785;0.473775293;0.391506922;0;2024;7118;5882;0;0;0;11;1625;0;83;10;149
20130101;16;13;16350;Sucesso;3;51;2663;0;0;0;0.536146789;0.271987768;0.191865443;0;8766;4447;3137;0;0;0;11;1006;0;675;3;149
20130101;26;23;68036;Sucesso;7;145;7005;0;1321;0.342098301;0.292227644;0.049356223;0.316317832;23275;19882;3358;21521;0;0;0;43;13124;1;2745;28;507
20130101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130101;1;6;3901;Sucesso;3;24;646;0;0;0;0.754165599;0.245834401;0;0;2942;959;0;0;0;0;3;419;0;0;3;55
20130101;22;13;32274;Sucesso;5;74;2768;10;2335;0.059769474;0;0.104480387;0.835750139;1929;0;3372;26973;0;0;0;32;4569;1;2153;21;306
20130101;9;14;15284;Sucesso;4;32;2086;0;0;0;0.137791154;0.108806595;0.753402251;0;2106;1663;11515;0;0;0;14;5265;1;602;10;123
20130101;37;17;30592;ReprEvadiu;3;106;1453;0;662;0.026052563;0.083322437;0.237480387;0.653144613;797;2549;7265;19981;0;0;0;25;3827;0;72;3;393
20130101;12;14;16550;Sucesso;3;21;303;0;300;0;0.171117825;0.628036254;0.200845921;0;2832;10394;3324;0;0;0;12;3044;1;2129;18;112
20130101;11;7;23069;Sucesso;3;43;3957;1;609;0;0;0.272703628;0.727296372;0;0;6291;16778;0;0;0;19;6721;0;394;4;136
20130101;14;16;30410;Sucesso;5;60;5422;0;1983;0.010194015;0.022689905;0;0.96711608;310;690;0;29410;0;0;0;32;3189;1;2371;20;260
20130101;6;8;10887;Sucesso;3;13;714;0;0;0;0.055111601;0.535409204;0.409479195;0;600;5829;4458;0;0;0;15;4469;1;814;9;67
20130101;1;5;11758;ReprEvadiu;3;20;0;0;122;0;0;0;1;0;0;0;11758;0;0;0;19;4514;0;0;3;73
20130101;1;7;9376;Sucesso;4;21;1056;0;0;0;0.245520478;0.135345563;0.619133959;0;2302;1269;5805;0;0;0;6;2603;0;0;4;54
20130101;36;20;36925;Sucesso;4;84;4176;0;0;0;0.229329722;0.329966148;0.44070413;0;8468;12184;16273;0;0;0;29;6114;1;1192;14;326
20130101;12;20;23654;Sucesso;4;50;2649;0;427;0;0.012682844;0.100701784;0.886615372;0;300;2382;20972;0;1;0;34;2371;1;4076;15;210
20130101;1;6;10137;ReprEvadiu;3;25;424;0;0;0;0;0.190095689;0.809904311;0;0;1927;8210;0;0;0;26;4927;0;0;3;94
20130101;23;10;34081;Sucesso;6;53;3701;3;695;0.115518911;0.101581526;0.283559755;0.499339808;3937;3462;9664;17018;0;0;0;46;8317;1;6219;31;308
20130101;1;9;7582;ReprEvadiu;4;9;0;0;0;0;0.039567396;0.039567396;0.920865207;0;300;300;6982;0;0;0;5;1442;0;300;5;42
20130101;6;15;17571;Sucesso;2;48;1327;0;37;0;0.410847419;0.465027602;0.124124979;0;7219;8171;2181;0;0;0;31;5151;0;1603;4;156
20130101;5;8;12575;Sucesso;3;24;706;0;870;0;0.025367793;0;0.974632207;0;319;0;12256;0;0;0;21;2926;0;21;3;112
20130101;5;6;14206;Sucesso;3;19;1282;3;1327;0;0;0.174503731;0.825496269;0;0;2479;11727;0;0;0;16;4291;0;126;6;59
20130101;7;10;8943;ReprEvadiu;3;19;312;0;41;0;0.159007045;0;0.840992955;0;1422;0;7521;0;0;0;11;2053;0;421;4;82
20130101;10;5;22243;Sucesso;6;37;1972;3;3012;0;0.017848312;0.018207976;0.963943713;0;397;405;21441;0;0;0;23;6719;1;1400;22;136
20130101;13;12;15350;Sucesso;4;27;937;1;334;0;0.219869707;0.278892508;0.501237785;0;3375;4281;7694;0;0;0;22;4253;1;1010;11;135
20130101;7;12;13976;Sucesso;2;20;69;0;191;0;0;0.596737264;0.403262736;0;0;8340;5636;0;0;0;19;2514;1;733;17;106
20130101;1;8;12427;ReprEvadiu;2;17;0;0;0;0.365655428;0.049569486;0.050132775;0.534642311;4544;616;623;6644;0;0;0;16;4638;0;0;2;89
20130101;5;10;16648;Sucesso;8;53;631;0;0;0.073041807;0.061989428;0.267479577;0.597489188;1216;1032;4453;9947;0;0;0;22;2811;0;12;9;190
20130101;7;5;14373;Sucesso;6;21;1786;0;33;0;0.074166841;0;0.925833159;0;1066;0;13307;0;0;0;25;5429;1;663;18;110
20130101;12;10;14630;Sucesso;2;34;3306;0;0;0.202597403;0;0.324128503;0.473274094;2964;0;4742;6924;0;0;0;14;3712;1;1380;8;113
20130101;10;12;32600;ReprEvadiu;5;96;47;0;76;0.056441718;0.010368098;0.055398773;0.877791411;1840;338;1806;28616;0;0;0;47;9474;0;10;5;316
20130101;21;14;25480;Sucesso;4;58;2509;0;1206;0;0.128414443;0.328767661;0.542817896;0;3272;8377;13831;0;0;0;29;6751;1;1943;9;226
20130101;4;8;13132;Sucesso;4;24;261;0;0;0.090999086;0.022844959;0.259442583;0.626713372;1195;300;3407;8230;0;0;0;30;5701;0;123;5;125
20130101;4;10;26583;Sucesso;5;33;300;0;0;0;0.080427341;0.392468871;0.527103788;0;2138;10433;14012;0;0;0;21;5906;0;300;5;173
20130101;4;10;9161;ReprEvadiu;3;20;1065;0;0;0;0.146818033;0.530073136;0.323108831;0;1345;4856;2960;0;0;0;8;1502;0;0;3;75
20130101;18;17;31284;Sucesso;5;48;3710;0;560;0;0.270809359;0.210938499;0.518252142;0;8472;6599;16213;0;0;0;44;8342;1;2067;11;221
20130101;10;13;15012;Sucesso;5;19;2082;3;299;0;0.084132694;0.063216094;0.852651212;0;1263;949;12800;0;0;0;14;4868;0;391;8;119
20130101;6;8;16841;Sucesso;4;29;2221;1;348;0;0;0.042871563;0.957128437;0;0;722;16119;0;0;0;40;4604;0;6;6;148
20130101;9;7;18930;Sucesso;5;32;3039;9;788;0;0.042894876;0.017960909;0.939144216;0;812;340;17778;0;0;0;43;4306;1;2057;28;198
20130101;0;3;3635;Sucesso;3;15;0;0;303;0;0;0.087482806;0.912517194;0;0;318;3317;0;0;0;1;125;0;0;3;31
20130101;0;2;6163;ReprEvadiu;1;6;0;0;0;0.062631835;0.214505922;0;0.722862242;386;1322;0;4455;0;0;0;8;1325;0;0;1;56
20130101;6;10;12562;Sucesso;3;30;2918;0;235;0.031842063;0;0;0.968157937;400;0;0;12162;0;0;0;16;2776;0;18;4;86
20130101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130101;2;9;5858;ReprEvadiu;0;11;509;0;0;0;0.136223967;0.052919085;0.810856948;0;798;310;4750;0;0;0;8;2518;0;0;0;58
20130101;10;9;20934;Sucesso;3;22;2570;13;1445;0;0.018104519;0.3003726;0.681522881;0;379;6288;14267;0;0;0;32;6498;1;1309;24;168
20130101;5;8;10868;Sucesso;3;16;340;0;0;0;0;0.05180346;0.94819654;0;0;563;10305;0;0;0;14;2908;0;0;3;88
20130101;0;2;331;ReprEvadiu;0;1;0;0;0;0;0.906344411;0.093655589;0;0;300;31;0;0;0;0;0;0;0;0;0;3
20130101;0;2;3842;ReprEvadiu;1;4;0;0;0;0;0.221238938;0.778761062;0;0;850;2992;0;0;0;0;7;2810;0;0;1;21
20130101;1;6;14470;Sucesso;3;45;348;0;300;0;0;0.056392536;0.943607464;0;0;816;13654;0;0;0;15;4571;0;0;5;119
20130101;7;6;16434;Sucesso;3;59;2048;0;0;0.33260314;0;0;0.66739686;5466;0;0;10968;0;0;0;16;2760;0;225;7;125
20130101;13;7;16792;Sucesso;3;24;310;0;698;0.021081467;0;0.372379705;0.606538828;354;0;6253;10185;0;0;0;12;3573;0;631;3;102
20130101;5;6;12554;Sucesso;3;56;811;0;126;0;0.037119643;0.409032978;0.553847379;0;466;5135;6953;0;0;0;14;2607;0;0;3;158
20130101;19;11;21338;Sucesso;6;35;3401;3;2061;0;0.022823132;0.028118849;0.949058019;0;487;600;20251;0;0;0;27;5670;0;73;10;174
20130101;8;5;12783;Sucesso;3;17;1266;7;1518;0;0;0.482672299;0.517327701;0;0;6170;6613;0;0;0;6;1222;0;606;12;75
20130101;3;5;7935;Sucesso;3;9;1863;0;0;0;0;0;1;0;0;0;7935;0;0;0;6;1027;0;0;3;40
20130101;16;11;12933;Sucesso;2;20;1314;0;0;0;0.195623599;0.455733395;0.348643006;0;2530;5894;4509;0;0;0;18;3297;1;1051;14;99
20130102;1;2;1336;Sucesso;1;6;0;0;0;0;0;1;0;0;0;1336;0;0;0;0;0;0;0;0;1;12
20130102;1;4;2158;ReprEvadiu;0;7;0;0;0;0;0;0.575996293;0.424003707;0;0;1243;915;0;0;0;15;1220;0;0;0;35
20130102;0;7;5477;Sucesso;3;13;0;0;0;0;0.23023553;0.294139127;0.475625342;0;1261;1611;2605;0;0;0;3;697;0;0;3;36
20130102;7;9;7642;Sucesso;4;23;134;0;0;0;0;0.145249935;0.854750065;0;0;1110;6532;0;0;0;9;1254;0;359;5;72
20130102;9;6;14835;Sucesso;6;27;3086;0;0;0;0.030670711;0;0.969329289;0;455;0;14380;0;0;0;41;6173;1;1184;14;132
20130102;17;21;24663;Sucesso;8;61;3788;0;0;0;0.275189555;0.052426712;0.672383733;0;6787;1293;16583;0;0;0;24;6577;1;1433;21;206
20130102;5;4;2863;Sucesso;1;7;1599;0;0;0;0.109675166;0.209570381;0.680754453;0;314;600;1949;0;0;0;0;0;0;38;1;14
20130102;0;3;2843;ReprEvadiu;1;5;0;0;0;0;0;0.21702427;0.78297573;0;0;617;2226;0;0;0;6;574;0;0;1;32
20130102;2;6;4113;ReprEvadiu;1;9;300;0;0;0.079990275;0;0.105519086;0.814490639;329;0;434;3350;0;0;0;0;0;0;0;1;26
20130102;4;12;14170;ReprEvadiu;3;23;674;0;0;0.026323218;0.174382498;0.709738885;0.089555399;373;2471;10057;1269;0;0;0;15;4640;0;300;3;82
20130102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130102;3;4;8351;Sucesso;5;16;822;0;0;0;0;0;1;0;0;0;8351;0;0;0;6;2049;1;1121;9;52
20130102;14;15;14513;Sucesso;4;35;1335;0;0;0.267759939;0.041342245;0.138772135;0.55212568;3886;600;2014;8013;0;0;0;17;4214;1;1424;14;120
20130102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20130102;7;13;20408;Sucesso;4;37;1663;0;0;0.067914543;0.195217562;0.350254802;0.386613093;1386;3984;7148;7890;0;0;0;27;6553;1;1588;19;141
20130102;0;6;5601;ReprEvadiu;2;14;0;0;0;0;0.091412248;0.065524014;0.843063739;0;512;367;4722;0;0;0;8;1977;0;0;2;48
20130102;6;13;18293;Sucesso;9;39;5102;0;0;0;0.502705953;0.104739518;0.392554529;0;9196;1916;7181;0;0;0;33;2860;0;0;9;145
20130102;3;11;8435;Sucesso;4;25;847;0;0;0.203082395;0;0.061766449;0.735151156;1713;0;521;6201;0;0;0;12;1676;0;300;5;83
20130102;0;2;869;ReprEvadiu;0;1;0;0;0;0;0.432681243;0.567318757;0;0;376;493;0;0;0;0;0;0;0;0;0;7
20130102;0;6;7761;ReprEvadiu;3;23;0;0;0;0.131684061;0.164798351;0.166086844;0.537430743;1022;1279;1289;4171;0;0;0;8;1172;0;0;4;87
20130102;1;5;9154;ReprEvadiu;2;25;377;0;0;0;0;0.177954992;0.822045008;0;0;1629;7525;0;0;0;18;2922;0;300;2;99
20130102;26;10;26059;Sucesso;3;49;6206;0;0;0.229978127;0.230592118;0.139644653;0.399785103;5993;6009;3639;10418;0;0;0;35;6817;1;2672;14;204
20130102;24;17;24316;Sucesso;4;69;1156;0;0;0.027019247;0.017190327;0.181279816;0.77451061;657;418;4408;18833;0;0;0;49;5391;1;2285;22;292
20130102;49;15;23831;Sucesso;7;84;4129;0;0;0;0.240317234;0.509504427;0.250178339;0;5727;12142;5962;0;0;0;26;7155;1;985;19;291
20130102;0;2;2215;Sucesso;1;3;0;0;0;0;0;0;1;0;0;0;2215;0;0;0;4;1464;0;0;1;10
20130102;0;5;5294;Sucesso;1;19;0;0;0;0;0.131091802;0.302228938;0.56667926;0;694;1600;3000;0;0;0;4;754;0;0;1;56
20130102;2;14;15812;Sucesso;4;32;75;0;0;0;0.234631925;0.13559322;0.629774855;0;3710;2144;9958;0;0;0;23;5192;0;300;4;121
20130102;22;15;24909;Sucesso;10;90;3514;0;0;0;0.10959894;0.502348549;0.388052511;0;2730;12513;9666;0;0;0;32;5391;1;1623;20;306
20130102;2;9;10785;ReprEvadiu;4;23;0;0;0;0;0;0;1;0;0;0;10785;0;0;0;3;853;0;0;4;103
20130102;4;11;11488;ReprEvadiu;4;27;300;0;0;0.208304318;0;0.079387187;0.712308496;2393;0;912;8183;0;0;0;9;636;0;0;4;145
20130102;2;11;19795;ReprEvadiu;5;46;0;0;0;0.075322051;0.11588785;0.086941147;0.721848952;1491;2294;1721;14289;0;0;0;22;5518;0;0;5;162
20130102;3;12;13897;Sucesso;3;23;321;0;0;0;0.13405771;0.179751025;0.686191264;0;1863;2498;9536;0;0;0;27;6241;0;0;3;103
20130102;9;10;14675;ReprEvadiu;4;32;1313;0;0;0.020919932;0.638228279;0.27802385;0.062827939;307;9366;4080;922;0;0;0;36;5054;0;633;7;179
20130102;16;11;30165;Sucesso;4;58;6463;0;0;0.100613294;0;0.574606332;0.324780375;3035;0;17333;9797;0;0;0;31;10010;1;1184;14;244
20130102;2;8;8118;Sucesso;6;25;465;0;0;0;0.038556295;0.389874353;0.571569352;0;313;3165;4640;0;0;0;7;1847;0;159;6;77
20130102;12;8;15733;Sucesso;8;34;2407;0;0;0;0.125405199;0.355621941;0.51897286;0;1973;5595;8165;0;0;0;31;5136;1;732;17;154
20130201;10;11;12929;Sucesso;4;28;2451;0;0;0;0.024441179;0.11246036;0.863098461;0;316;1454;11159;0;0;0;10;3420;1;695;15;98
20130201;3;10;11966;Sucesso;4;23;723;0;0;0;0.06535183;0.283135551;0.651512619;0;782;3388;7796;0;0;0;26;5356;0;0;5;120
20130201;5;6;19860;Sucesso;5;18;2273;4;292;0;0;0;1;0;0;0;19860;0;0;0;26;6721;1;3349;30;100
20130201;4;14;8970;ReprEvadiu;2;19;601;0;0;0;0.336120401;0.485395764;0.178483835;0;3015;4354;1601;0;0;0;11;2809;0;300;2;60
20130201;10;5;5314;Sucesso;0;8;864;0;164;0;0.48174633;0.056454648;0.461799021;0;2560;300;2454;0;0;0;8;1664;0;81;0;48
20130201;22;13;15422;ReprEvadiu;4;26;3041;0;0;0;0.255738555;0.17163792;0.572623525;0;3944;2647;8831;0;1;0;12;2659;0;358;4;120
20130201;7;8;7752;Sucesso;3;11;676;0;0;0;0.054308566;0.679308566;0.266382869;0;421;5266;2065;0;0;0;14;1857;1;777;16;59
20130201;9;17;19211;Sucesso;6;42;1339;0;435;0.015616053;0.194836292;0.316641507;0.472906148;300;3743;6083;9085;0;0;0;5;398;0;876;10;173
20130201;6;10;14009;Sucesso;4;21;1415;0;300;0;0.188450282;0.713041616;0.098508102;0;2640;9989;1380;0;0;0;14;4160;0;0;4;95
20130201;7;10;14315;Sucesso;3;21;2229;0;300;0.020957038;0.021725463;0.314285714;0.643031785;300;311;4499;9205;0;0;0;8;2788;0;0;4;112
20130201;22;9;17269;Sucesso;4;33;2974;0;107;0;0.382998437;0.33563032;0.281371243;0;6614;5796;4859;0;0;0;19;3035;1;1942;18;164
20130201;6;6;10568;ReprEvadiu;3;16;1183;0;0;0;0;0.097085541;0.902914459;0;0;1026;9542;0;0;0;28;5175;0;0;3;91
20130201;2;7;6644;ReprEvadiu;3;10;605;1;61;0;0;0.093919326;0.906080674;0;0;624;6020;0;0;0;4;1467;0;0;4;33
20130201;7;7;11292;ReprEvadiu;1;20;1137;0;0;0.171714488;0;0.095642933;0.732642579;1939;0;1080;8273;0;0;0;7;2777;0;0;1;67
20130201;8;9;9255;Sucesso;0;6;307;0;95;0;0.33830362;0.173311723;0.488384657;0;3131;1604;4520;0;0;0;21;2679;0;300;0;69
20130201;12;11;16692;Sucesso;6;20;1687;0;0;0;0.557332854;0.290857896;0.15180925;0;9303;4855;2534;0;0;0;23;4106;1;1606;17;117
20130201;2;3;4977;ReprEvadiu;3;13;707;0;300;0;0;0;1;0;0;0;4977;0;0;0;1;300;0;0;3;39
20130201;7;6;14279;Sucesso;4;18;2160;0;48;0;0.045591428;0.096645423;0.857763149;0;651;1380;12248;0;1;0;13;4780;1;1317;12;71
20130201;6;8;10043;ReprEvadiu;3;9;903;27;3146;0;0.059743105;0.221646918;0.718609977;0;600;2226;7217;0;0;0;9;2557;0;0;30;44
20130201;10;18;16272;Sucesso;2;19;1250;1;454;0.060902163;0.099250246;0.219333825;0.620513766;991;1615;3569;10097;0;0;0;17;2993;0;0;3;98
20130201;5;10;23398;Sucesso;7;32;2695;0;497;0.126634755;0.02589965;0.056457817;0.791007778;2963;606;1321;18508;0;0;0;19;6523;1;2536;30;154
20130201;12;10;22914;Sucesso;12;35;3564;7;1815;0;0.063934712;0.091734311;0.844330977;0;1465;2102;19347;0;0;0;33;5748;1;1345;28;150
20130201;0;7;10806;ReprEvadiu;1;9;0;0;0;0;0.091893393;0.491948917;0.41615769;0;993;5316;4497;0;0;0;14;4663;0;0;2;82
20130201;7;10;10202;Sucesso;1;10;112;0;0;0;0.114487355;0.673005293;0.212507351;0;1168;6866;2168;0;0;0;25;2715;1;748;6;89
20130201;2;6;4010;Sucesso;2;12;0;0;0;0;0;0.558852868;0.441147132;0;0;2241;1769;0;0;0;3;908;0;0;2;43
20130201;12;16;27675;Sucesso;3;41;310;0;300;0;0.15031617;0.229882565;0.619801265;0;4160;6362;17153;0;0;0;44;10177;1;1319;11;239
20130201;12;15;21857;Sucesso;3;22;2394;0;382;0;0.05490232;0.28119138;0.6639063;0;1200;6146;14511;0;1;0;48;4689;1;2587;17;132
20130201;9;12;10055;Sucesso;3;17;1032;0;36;0;0.459373446;0.091098956;0.449527598;0;4619;916;4520;0;1;0;13;470;0;10;3;73
20130201;27;18;27705;Sucesso;6;45;5419;2;898;0.012127775;0.107417434;0.298032846;0.582421945;336;2976;8257;16136;0;0;0;35;9063;1;968;17;222
20130201;13;12;16323;Sucesso;8;26;1706;0;0;0;0.391962262;0.379587086;0.228450652;0;6398;6196;3729;0;0;0;14;1545;1;1943;20;124
20130201;21;16;35412;Sucesso;9;93;7162;20;2940;0;0.11038631;0.134813058;0.754800633;0;3909;4774;26729;0;1;0;32;6447;1;2297;36;328
20130201;9;12;18562;ReprEvadiu;2;16;38;0;353;0;0.052580541;0.296843013;0.650576447;0;976;5510;12076;0;1;0;22;5205;1;799;7;90
20130201;5;8;7497;Sucesso;7;17;726;0;0;0;0;0.169000934;0.830999066;0;0;1267;6230;0;0;0;8;3492;0;0;7;67
20130201;9;6;9497;Sucesso;2;19;323;0;0;0;0.047699273;0.431504686;0.520796041;0;453;4098;4946;0;0;0;12;2908;0;0;2;77
20130201;18;12;19997;Sucesso;2;23;2763;0;0;0.405110767;0.056108416;0.195979397;0.34280142;8101;1122;3919;6855;0;0;0;24;6694;0;463;3;114
20130201;2;2;1708;ReprEvadiu;0;2;300;0;0;0;0;0.772248244;0.227751756;0;0;1319;389;0;0;0;0;0;0;0;0;5
20130201;53;22;41433;Sucesso;4;70;4248;9;865;0;0.341563488;0.137933531;0.520502981;0;14152;5715;21566;0;0;0;50;9198;1;985;20;328
20130201;61;23;70917;ReprEvadiu;4;157;8295;1;1727;0;0.041612025;0.532425229;0.425962745;0;2951;37758;30208;0;4;0;55;10243;1;3227;16;635
20130201;5;13;15862;Sucesso;3;23;1920;1;673;0.03259362;0.018913126;0.534737108;0.413756147;517;300;8482;6563;0;0;0;14;1560;0;6;5;104
20130201;8;11;19609;Sucesso;5;14;1956;0;748;0;0.212147483;0.715028813;0.072823703;0;4160;14021;1428;0;0;0;30;8565;1;1312;17;121
20130201;3;8;11440;Sucesso;5;25;606;0;42;0.041171329;0;0.028758741;0.93006993;471;0;329;10640;0;0;0;13;2799;0;0;5;94
20130201;38;16;52067;Sucesso;9;56;6471;16;3499;0.018725872;0.188046171;0.18211151;0.611116446;975;9791;9482;31819;0;3;0;98;16305;1;1542;35;379
20130201;23;15;37872;Sucesso;5;47;4626;0;0;0.008238276;0;0.327260245;0.664501479;312;0;12394;25166;0;0;0;63;13199;0;779;10;290
20130201;9;8;16720;Sucesso;5;27;2974;1;528;0;0;0.018600478;0.981399522;0;0;311;16409;0;0;0;17;5018;1;592;10;106
20130201;32;11;36850;Sucesso;23;143;9497;21;3562;0.037964722;0.018154681;0;0.943880597;1399;669;0;34782;0;1;0;29;6495;1;1254;65;449
20130201;9;16;23931;Sucesso;4;36;1729;0;0;0;0.187539175;0.211817308;0.600643517;0;4488;5069;14374;0;0;0;20;5262;1;981;10;146
20130201;12;13;33479;Sucesso;4;44;4749;0;205;0;0.032796679;0.026882523;0.940320798;0;1098;900;31481;0;0;0;20;5241;1;2027;17;242
20130201;3;6;11231;Sucesso;2;16;1335;0;0;0;0;0.057697445;0.942302555;0;0;648;10583;0;0;0;33;4846;0;0;2;75
20130201;8;13;28648;Sucesso;4;44;2978;0;352;0;0;0.433852276;0.566147724;0;0;12429;16219;0;0;0;47;9946;0;717;5;218
20130201;22;15;17597;Sucesso;2;47;1045;0;582;0;0.060464852;0.542535659;0.396999489;0;1064;9547;6986;0;0;0;7;1781;0;82;2;172
20130201;13;13;28738;Sucesso;3;28;3335;3;2002;0;0.01141346;0.043044053;0.945542487;0;328;1237;27173;0;0;0;29;7939;0;0;6;129
20130201;12;8;22395;Sucesso;8;45;3264;0;153;0;0;0.094530029;0.905469971;0;0;2117;20278;0;0;0;29;6820;1;1423;14;207
20130201;14;13;35563;Sucesso;7;45;4005;0;755;0.063830386;0.063942862;0.342434553;0.5297922;2270;2274;12178;18841;0;2;0;39;12484;1;1215;20;214
20130201;15;15;22615;Sucesso;4;32;5390;0;0;0;0.026531063;0.195489719;0.777979217;0;600;4421;17594;0;0;0;21;6314;1;1612;14;133
20130201;12;9;16057;Sucesso;3;33;708;0;0;0;0.058479168;0.369869839;0.571650993;0;939;5939;9179;0;3;0;28;5005;1;1986;17;138
20130201;16;15;22841;Sucesso;4;44;4350;0;138;0.135720853;0.451162383;0.152401383;0.26071538;3100;10305;3481;5955;0;0;0;26;7497;1;1590;17;196
20130201;26;11;26625;Sucesso;6;45;3445;0;11;0;0.183361502;0.305014085;0.511624413;0;4882;8121;13622;0;1;0;26;8749;1;1357;20;209
20130201;9;11;14794;Sucesso;3;24;371;0;300;0;0;0.446532378;0.553467622;0;0;6606;8188;0;0;0;27;4595;1;1385;9;131
20130201;11;14;22645;Sucesso;5;34;3251;0;538;0;0.225568558;0.166482667;0.607948775;0;5108;3770;13767;0;0;0;29;6244;1;2674;16;167
20130201;2;8;14996;ReprEvadiu;2;32;63;3;1551;0;0;0.316817818;0.683182182;0;0;4751;10245;0;0;0;22;3283;0;0;5;123
20130201;0;5;2816;ReprEvadiu;1;7;0;0;0;0;0;0.462002841;0.537997159;0;0;1301;1515;0;0;0;1;300;0;0;1;21
20130201;5;6;18027;Sucesso;5;22;1700;0;0;0;0.126643368;0.380651245;0.492705386;0;2283;6862;8882;0;1;0;25;6622;1;1430;18;97
20130201;66;15;46744;Sucesso;6;109;9228;10;1805;0.022334417;0.053632552;0.207320726;0.716712305;1044;2507;9691;33502;0;2;0;54;8456;1;994;25;622
20130201;11;7;17121;Sucesso;6;33;2599;3;952;0;0.150049647;0.322936744;0.527013609;0;2569;5529;9023;0;0;0;15;4482;1;1371;18;108
20130201;5;7;14373;ReprEvadiu;3;61;648;0;300;0;0.042927712;0.092047589;0.865024699;0;617;1323;12433;0;0;0;18;3771;1;2447;17;147
20130201;2;7;13024;ReprEvadiu;3;32;1420;0;0;0;0.237177518;0.320485258;0.442337224;0;3089;4174;5761;0;0;0;26;5962;0;0;3;130
20130201;17;9;20368;Sucesso;11;39;4175;0;346;0.071631972;0;0.429546347;0.498821681;1459;0;8749;10160;0;0;0;37;6359;1;746;16;186
20130201;13;13;19341;ReprEvadiu;5;67;989;0;0;0.199162401;0;0.031539217;0.769298382;3852;0;610;14879;0;0;0;32;2872;0;424;5;269
20130201;0;2;1008;ReprEvadiu;0;0;0;0;0;0;0;0.297619048;0.702380952;0;0;300;708;0;0;0;3;509;0;0;0;5
20130201;3;5;15138;ReprEvadiu;3;21;1286;13;3102;0;0.029396221;0.034813053;0.935790725;0;445;527;14166;0;0;0;18;4837;1;786;20;132
20130201;11;11;13229;Sucesso;4;26;2648;0;300;0;0;0.322322171;0.677677829;0;0;4264;8965;0;0;0;22;2242;1;974;20;107
20130201;5;5;17596;ReprEvadiu;2;21;849;0;0;0.087406229;0.027676745;0.211127529;0.673789498;1538;487;3715;11856;0;0;0;25;3635;1;3169;20;132
20130201;11;14;34163;Sucesso;3;34;4129;0;1245;0;0.192166964;0.185288177;0.622544858;0;6565;6330;21268;0;0;0;39;9058;0;401;4;245
20130201;3;4;5363;ReprEvadiu;1;13;1195;0;24;0;0;0.208092486;0.791907514;0;0;1116;4247;0;0;0;11;2395;0;0;1;46
20130201;17;11;24525;Sucesso;15;44;4194;0;526;0;0;0.369622834;0.630377166;0;0;9065;15460;0;0;0;32;5669;1;2583;48;239
20130201;0;1;312;Sucesso;0;0;0;0;0;0;0;0;1;0;0;0;312;0;0;0;0;0;0;0;0;3
20130201;12;7;6059;Sucesso;2;11;2581;0;0;0;0.170820267;0.275127909;0.554051824;0;1035;1667;3357;0;0;0;1;128;0;65;2;36
20130202;15;12;37675;Sucesso;6;77;6095;19;7210;0;0.105295289;0.299508958;0.595195753;0;3967;11284;22424;0;0;0;32;7810;1;3288;44;294
20130202;7;8;14779;Sucesso;5;25;1588;14;2263;0.074835916;0.050274037;0.066580959;0.808309087;1106;743;984;11946;0;0;0;11;2000;0;1652;19;101
